cutoff	recall_rate	false_positive
0.0001	0.9614754646343094	0.00013904338153503893
0.00025	0.9614754646343094	0.00013904338153503893
0.0005	0.9614754646343094	0.00013904338153503893
0.001	0.9612581895975397	0.00013907480486066443
0.005	0.964066051611178	8.667313826099016e-05
0.01	0.9652025671881268	8.657109218089895e-05
0.025	0.9665563578018451	8.644985044175873e-05
0.05	0.9676260195213264	0.00010362336361438293
0.1	0.9687959620270089	6.900120752113163e-05
0.2	0.9699993314614254	0.00012059608924110604
0.5	0.971169273967108	0.00012045083025036565
