cutoff	recall_rate	FDR
0.0001	0.9279579791661412	5.4358165955480664e-05
0.00025	0.9279579791661412	5.4358165955480664e-05
0.0005	0.9279579791661412	5.4358165955480664e-05
0.001	0.9277814210406841	5.43685097591475e-05
0.005	0.929048856155573	3.3934655427508786e-05
0.01	0.9300388427876006	3.389853490532139e-05
0.025	0.9313882513178803	3.3849424221294e-05
0.05	0.9326872146694579	4.0562466197944834e-05
0.1	0.9341879587358438	2.699856907583898e-05
0.2	0.9355184503241103	4.7179348924984836e-05
0.5	0.937511034882841	4.70790794022302e-05
