cutoff	recall_rate	FDR
0.0001	0.984044319030625	0.015955349918044693
0.00025	0.984044319030625	0.015955349918044693
0.0005	0.984044319030625	0.015955349918044693
0.001	0.9838160843223503	0.016183579890864577
0.005	0.9838575815420367	0.016142083532170053
0.01	0.9840858162503112	0.015913853559350166
0.025	0.9846875259357623	0.015312156358279561
0.05	0.9848120175948212	0.015187667282195987
0.1	0.9852477384015271	0.01475195551590348
0.2	0.9855797161590173	0.014419984646347283
0.5	0.985828699477135	0.014171006494180136
