cutoff	recall_rate	FDR
0.0001	0.9908966205262502	0.00910281189600349
0.00025	0.9908966205262502	0.00910281189600349
0.0005	0.9908966205262502	0.00910281189600349
0.001	0.9903354532984162	0.00966394413616809
0.005	0.9917695473251029	0.008229939522414116
0.01	0.9922060107245293	0.0077935033356194275
0.025	0.9935777528370121	0.0064218467485504084
0.05	0.9928918817807707	0.007107675042084918
0.1	0.9935777528370121	0.0064218467485504084
0.2	0.9938271604938271	0.006172454641810586
0.5	0.9937648085796233	0.006234802668495542
