cutoff	recall_rate	FDR
0.0001	0.7752808988764045	0.22388059701492538
0.00025	0.7752808988764045	0.22388059701492538
0.0005	0.7752808988764045	0.22388059701492538
0.001	0.7752808988764045	0.22388059701492538
0.005	0.7715355805243446	0.22761194029850745
0.01	0.7715355805243446	0.22761194029850745
0.025	0.7865168539325843	0.2126865671641791
0.05	0.7865168539325843	0.2126865671641791
0.1	0.7902621722846442	0.208955223880597
0.2	0.7940074906367042	0.20522388059701493
0.5	0.7940074906367042	0.20522388059701493
