cutoff	recall_rate	false_positive
0.0001	0.9891746762431154	0.010825315685561077
0.00025	0.9891851146019965	0.010814877334462663
0.0005	0.989192570572626	0.010807421369392368
0.001	0.9892156840815772	0.010784307877674454
0.005	0.989232087216962	0.010767904754519806
0.01	0.9892469991582209	0.010752992824379217
0.025	0.9892745862495499	0.010725405753619126
0.05	0.9892894981908087	0.010710493823478535
0.1	0.9893014277438158	0.010698564279366064
0.2	0.9893118661026971	0.010688125928267652
0.5	0.9893193220733265	0.010680669963197357
