cutoff	recall_rate	false_positive
0.0001	0.9878877273882849	0.0121122624491337
0.00025	0.9879003128752049	0.01209967697277342
0.0005	0.987908703199818	0.0120912866551999
0.001	0.9879321961087353	0.012067793765994043
0.005	0.9879489767579618	0.012051013130847003
0.01	0.9879640793422657	0.012035910559214666
0.025	0.9879934454784122	0.012006544447707346
0.05	0.9880093870951773	0.011990602844317657
0.1	0.9880219725820972	0.011978017367957377
0.2	0.9880337190365558	0.01196627092335445
0.5	0.9880479825883983	0.011952007383479464
