cutoff	recall_rate	false_positive
0.0001	0.9906423608830984	0.009357618633809569
0.00025	0.9908371748904444	0.00916280505289517
0.0005	0.990874386554769	0.00912559347002388
0.001	0.9909750769405883	0.009024903304607451
0.005	0.9910801451692693	0.008919835305912045
0.01	0.9911239235978864	0.008876056973122293
0.025	0.9912158582979822	0.008784122474263812
0.05	0.9912311807479982	0.0087688000577874
0.1	0.9911720798693652	0.008827900807053564
0.2	0.9908984646905084	0.009101515386989518
0.5	0.9899462838680868	0.01005369412516663
