cutoff	recall_rate	FDR
0.0001	0.9994442882202493	0.0005557080591059126
0.00025	0.9994375928976017	0.0005624033369264657
0.0005	0.9994375928976017	0.0005624033369264657
0.001	0.9994576788655445	0.0005423175034648063
0.005	0.9994710695108397	0.0005289269478236999
0.01	0.9994844601561349	0.0005155363921825936
0.025	0.9994978508014302	0.0005021458365414873
0.05	0.9995045461240777	0.0004954505587209341
0.1	0.9995112414467253	0.000488755280900381
0.2	0.9995112414467253	0.000488755280900381
0.5	0.9994643741881921	0.0005356222256442531
