cutoff	recall_rate	false_positive
0.0001	0.9355512580535074	1.018120804978669e-05
0.00025	0.9358342908368681	9.596527104082188e-06
0.0005	0.9359524025945397	1.017684448037032e-05
0.001	0.9361450826047507	1.0174749875577344e-05
0.005	0.9364923420581818	8.717992978528454e-06
0.01	0.9366490986766585	8.716533957437165e-06
0.025	0.9368537531507808	8.133659260679422e-06
0.05	0.9369617954728906	7.551817083372061e-06
0.1	0.9370744642924208	6.970073987335375e-06
0.2	0.9371373302279556	6.6792080898568386e-06
0.5	0.9370826286996331	6.389182533136624e-06
