cutoff	recall_rate	false_positive
0.0001	0.9983596459513384	1.3412376941441562e-05
0.00025	0.998366341273986	1.3412286996117143e-05
0.0005	0.9983931225645764	1.3411927226882867e-05
0.001	0.998433294500462	1.3411387609218987e-05
0.005	0.9984399898231096	1.3411297677163242e-05
0.01	0.9984801617589951	1.3410758110155968e-05
0.025	0.9985002477269379	1.3410488342933009e-05
0.05	0.9985002477269379	6.705289132067375e-06
0.1	0.9985270290175283	6.70510929328148e-06
0.2	0.998533724340176	6.7050643350922956e-06
0.5	0.9984132085325191	0.0
