cutoff	recall_rate	FDR
0.0001	0.9761682242990655	2.4605308483462996e-05
0.00025	0.9764782950476024	2.2361409573813895e-05
0.0005	0.9766398812123329	2.2357709944485805e-05
0.001	0.976818936151629	2.2353611784824133e-05
0.005	0.9770984365446764	2.2347217659665283e-05
0.01	0.9771988819984279	2.4579357808415078e-05
0.025	0.9773473665822343	2.457562366230412e-05
0.05	0.977362651759979	2.2341176575723185e-05
0.1	0.9773102454362826	1.5639767012156568e-05
0.2	0.9767861821993187	1.5648157876500267e-05
0.5	0.9749541444667656	1.1198308607467928e-05
