cutoff	recall_rate	false_positive
0.0001	0.9324322277119624	9.804182464239245e-06
0.00025	0.9327208482780452	9.24108823055003e-06
0.0005	0.9328477890881053	9.799814979493187e-06
0.001	0.9330439465950087	9.797754746522287e-06
0.005	0.9333965599562863	8.394914696473464e-06
0.01	0.933557456127062	8.393467867566745e-06
0.025	0.9337708525094056	7.832117443719943e-06
0.05	0.9338855171505915	7.271791601640069e-06
0.1	0.9340056668885084	6.711563296473801e-06
0.2	0.934073838805022	6.431447204249901e-06
0.5	0.9340299580311742	6.152109796144249e-06
