cutoff	recall_rate	FDR
0.0001	0.9665738640881316	0.03342612599489052
0.00025	0.966632607408304	0.03336738269214623
0.0005	0.9666625724352607	0.033337417674079696
0.001	0.9667070749505429	0.033292915172000684
0.005	0.966775015457207	0.0332249746854934
0.01	0.9668112108363032	0.033188779317135805
0.025	0.9668646138546417	0.033135376314640995
0.05	0.9669100064202295	0.03308998376252041
0.1	0.9669408614974918	0.0330591286944123
0.2	0.9669737933588006	0.03302619684287383
0.5	0.9670550846200494	0.03294490560574284
