cutoff	recall_rate	false_positive
0.0001	0.9801087722832108	0.0198911025084191
0.00025	0.9801087722832108	0.0198911025084191
0.0005	0.9801087722832108	0.0198911025084191
0.001	0.9799891731292174	0.020010700909577316
0.005	0.9798758686675395	0.020124004658042993
0.01	0.9800898882062645	0.01990998646649671
0.025	0.980354265283513	0.019645611053410127
0.05	0.9809837345150569	0.01901614578415636
0.1	0.9813740054386142	0.01862587731721902
0.2	0.9815376674388155	0.018462216347213043
0.5	0.9819090542854265	0.01809083183835332
