cutoff	recall_rate	false_positive
0.0001	0.9934443327001155	0.006555545209051122
0.00025	0.9934443327001155	0.006555545209051122
0.0005	0.9934443327001155	0.006555545209051122
0.001	0.9933512124259694	0.0066486637489524165
0.005	0.993742317577383	0.00625756588136698
0.01	0.9942451670577718	0.005754725765899991
0.025	0.9947852646478191	0.005214638234472484
0.05	0.9952322419637203	0.00476766924294627
0.1	0.9955116027861586	0.004488313623242387
0.2	0.9954929787313294	0.0045069373312226465
0.5	0.9951018735799159	0.004898035198808083
