cutoff	recall_rate	false_positive
0.0001	0.9737376239982466	0.026262125745649977
0.00025	0.9737376239982466	0.026262125745649977
0.0005	0.9737376239982466	0.026262125745649977
0.001	0.9736042157021565	0.026395532770482743
0.005	0.9732325783059053	0.026767166625374015
0.01	0.9732897532899438	0.026709992186159975
0.025	0.9734136324220276	0.02658611423452955
0.05	0.9741283197225108	0.025871433744354026
0.1	0.9745571321028006	0.02544262545024871
0.2	0.9748144195309746	0.02518534047378552
0.5	0.9755672234874835	0.024432543690800633
