cutoff	recall_rate	false_positive
0.0001	0.7719298245614035	0.22707423580786026
0.00025	0.7719298245614035	0.22707423580786026
0.0005	0.7719298245614035	0.22707423580786026
0.001	0.7719298245614035	0.22707423580786026
0.005	0.7719298245614035	0.22707423580786026
0.01	0.7763157894736842	0.22270742358078602
0.025	0.7763157894736842	0.22270742358078602
0.05	0.7807017543859649	0.2183406113537118
0.1	0.7894736842105263	0.2096069868995633
0.2	0.7894736842105263	0.2096069868995633
0.5	0.793859649122807	0.2052401746724891
