cutoff	recall_rate	false_positive
0.0001	0.9919457397202205	0.008053691275167786
0.00025	0.9919457397202205	0.008053691275167786
0.0005	0.9919457397202205	0.008053691275167786
0.001	0.9919457397202205	0.008053691275167786
0.005	0.9915924826904056	0.008406923348640056
0.01	0.9926522537798502	0.007347227128223242
0.025	0.99335876783948	0.0066407629812787
0.05	0.9939946304931468	0.006004945249028612
0.1	0.9942772361169987	0.005722359590250795
0.2	0.9946304931468136	0.005369127516778523
0.5	0.9943478875229617	0.00565171317555634
