cutoff	recall_rate	false_positive
0.0001	0.9806147962935726	0.019384633486292505
0.00025	0.9806147962935726	0.019384633486292505
0.0005	0.9806147962935726	0.019384633486292505
0.001	0.980585380202971	0.01941404871161313
0.005	0.9798205618473305	0.020178844569949405
0.01	0.9796146492131196	0.020384751147193788
0.025	0.9798205618473305	0.020178844569949405
0.05	0.9804971319311664	0.01950229438757501
0.1	0.9809383732901897	0.01906106600776562
0.2	0.9810266215619944	0.018972820331803742
0.5	0.9816737755552287	0.018325685374749972
