cutoff	recall_rate	false_positive
0.0001	0.9879227821330323	0.00023333467433720885
0.00025	0.9879227821330323	0.00023333467433720885
0.0005	0.9879227821330323	0.00023333467433720885
0.001	0.9880976990474979	0.0002091646286523362
0.005	0.9888053174741998	0.0001849023233378889
0.01	0.9890358897705408	0.00018485922568096513
0.025	0.9895049851320623	0.00016870722066904462
0.05	0.9899899820312624	0.00019270916974466036
0.1	0.9904511266239445	0.0002006436648769252
0.2	0.9907930096840365	0.00021661692500240685
0.5	0.99014104663921	0.0002488640560024405
