cutoff	recall_rate	false_positive
0.0001	0.9583626419765203	0.0003583203307922292
0.00025	0.9583590067959701	0.00035832168945832755
0.0005	0.9583517364348694	0.000358324406821435
0.001	0.9590914956768616	0.00032774710805803206
0.005	0.9618196986798841	0.00026827074942000617
0.01	0.9629702333240636	0.0002641773611323396
0.025	0.9646714978216181	0.00020156353018743525
0.05	0.965882012944878	0.00021447801882514963
0.1	0.9666726647145747	0.00027256202665844597
0.2	0.966796260853286	0.000342044826665965
0.5	0.963646376906425	0.00036012594980862415
