cutoff	recall_rate	false_positive
0.0001	0.9957801744216138	0.00421981875320449
0.00025	0.9957801744216138	0.00421981875320449
0.0005	0.9957801744216138	0.00421981875320449
0.001	0.9956879819885099	0.004312011037195543
0.005	0.9958189922881838	0.004181000949418784
0.01	0.9958950106102169	0.0041049827503384425
0.025	0.996050282076497	0.003949711535195618
0.05	0.9961198307541017	0.0038801629700795605
0.1	0.9962087883649915	0.00379120550307065
0.2	0.9963300941980229	0.0036698998662403177
0.5	0.996446547797733	0.003553446454883199
