cutoff	recall_rate	false_positive
0.0001	0.9954754709982873	0.004524522831931295
0.00025	0.9954754709982873	0.004524522831931295
0.0005	0.9954754709982873	0.004524522831931295
0.001	0.9954304711619231	0.00456952260693242
0.005	0.9956268340842397	0.004373159952382057
0.01	0.9957441063850677	0.004255887811470033
0.025	0.9959295602561445	0.004070434193283579
0.05	0.996018196297468	0.0039817982728268175
0.1	0.9961041050759816	0.0038958896114610338
0.2	0.9961804684346602	0.00381952635691367
0.5	0.9960850142363119	0.003914980425097875
