cutoff	recall_rate	false_positive
0.0001	0.9829833831606758	0.00026516524214006027
0.00025	0.9829833831606758	0.00026516524214006027
0.0005	0.9829833831606758	0.00026516524214006027
0.001	0.9833570882291595	0.00024739790418632597
0.005	0.9842087881526802	0.0001677452391252527
0.01	0.9848258360564556	0.000185283218634198
0.025	0.9855297921156921	0.00018515089798185522
0.05	0.9859817145240909	0.00021149846663611689
0.1	0.9863032746992978	0.00021142952789548333
0.2	0.9864249461169436	0.00028185141145902143
0.5	0.9855037196690537	0.00026448729138564894
