cutoff	recall_rate	FDR
0.0001	0.9733001169546159	0.02669962917181706
0.00025	0.9733001169546159	0.02669962917181706
0.0005	0.9733001169546159	0.02669962917181706
0.001	0.9731669978796033	0.026832746981078254
0.005	0.9727961661706397	0.02720357516402016
0.01	0.9728627257081459	0.02713701625938956
0.025	0.9729863362778005	0.02701340686507559
0.05	0.9737089826850117	0.02629076732908624
0.1	0.9741558824368397	0.02584387182656651
0.2	0.9744126120815069	0.02558714462299135
0.5	0.9751732925101503	0.024826471427213084
