cutoff	recall_rate	FDR
0.0001	0.980407854508778	0.01959202198744295
0.00025	0.980407854508778	0.01959202198744295
0.0005	0.980407854508778	0.01959202198744295
0.001	0.980288082705582	0.019711793035628734
0.005	0.9801746146815016	0.01982526034443632
0.01	0.9803826393923157	0.01961723694495575
0.025	0.9806473981151701	0.019352479891071382
0.05	0.9812714722476125	0.018728409692629667
0.1	0.9816496989945472	0.018350185329937718
0.2	0.9818135972515523	0.01818628810610454
0.5	0.982179216440256	0.01782067122216899
