cutoff	recall_rate	FDR
0.0001	0.9269689797562695	6.111141289586616e-05
0.00025	0.9269689797562695	6.111141289586616e-05
0.0005	0.9269689797562695	6.111141289586616e-05
0.001	0.9269689797562695	6.111141289586616e-05
0.005	0.9285111793735522	6.100991750103378e-05
0.01	0.9293987309900292	8.126722695904809e-05
0.025	0.9312116023768758	5.407414917705904e-05
0.05	0.9328293383019438	3.373841928757954e-05
0.1	0.9344596636116427	4.7150747676141723e-05
0.2	0.935410162151274	3.3645337765545826e-05
0.5	0.9371789706919126	8.730809010194898e-05
