cutoff	recall_rate	false_positive
0.0001	0.7755102040816326	0.22357723577235772
0.00025	0.7755102040816326	0.22357723577235772
0.0005	0.7755102040816326	0.22357723577235772
0.001	0.7755102040816326	0.22357723577235772
0.005	0.7673469387755102	0.23170731707317074
0.01	0.7673469387755102	0.23170731707317074
0.025	0.7673469387755102	0.23170731707317074
0.05	0.7673469387755102	0.23170731707317074
0.1	0.7836734693877551	0.21544715447154472
0.2	0.7795918367346939	0.21951219512195122
0.5	0.7795918367346939	0.21951219512195122
