cutoff	recall_rate	false_positive
0.0001	0.9948993444784919	0.0051005566006632665
0.00025	0.9948993444784919	0.0051005566006632665
0.0005	0.9948993444784919	0.0051005566006632665
0.001	0.9947247973313681	0.00527510036266315
0.005	0.9949769209883247	0.005022981595329985
0.01	0.9953066211551143	0.004693287822663538
0.025	0.9961211745083589	0.003878750266664081
0.05	0.996315115782941	0.003684812753330877
0.1	0.9966448159497304	0.00335511898066443
0.2	0.9969551219890617	0.0030448189593313035
0.5	0.9969357278616036	0.0030642127106646237
