cutoff	recall_rate	false_positive
0.0001	0.9807697885546887	0.019229653692209525
0.00025	0.9807697885546887	0.019229653692209525
0.0005	0.9807697885546887	0.019229653692209525
0.001	0.9807697885546887	0.019229653692209525
0.005	0.9799576529280389	0.020041765763675386
0.01	0.9800736723032747	0.019925749753465977
0.025	0.9804507352727906	0.0195486977202854
0.05	0.9808568030861153	0.01914264168455247
0.1	0.9813788902746758	0.018620569638610127
0.2	0.9819299823070453	0.018069493590115435
0.5	0.9825970937146503	0.017402401531411336
