cutoff	recall_rate	FDR
0.0001	0.9813909478000316	0.018608934811955136
0.00025	0.9813909478000316	0.018608934811955136
0.0005	0.9813909478000316	0.018608934811955136
0.001	0.9812458602744046	0.018754021422353433
0.005	0.9810376912158966	0.018962189167707505
0.01	0.9812521684276928	0.01874771330885785
0.025	0.9817378962308784	0.018261988569698347
0.05	0.9820469957419965	0.017952891008415024
0.1	0.9824822583188771	0.01751763117722014
0.2	0.9828670556694528	0.017132836253989883
0.5	0.9833149345529096	0.016684960195803844
