cutoff	recall_rate	FDR
0.0001	0.9948991466252909	0.0051007544461899494
0.00025	0.9948991466252909	0.0051007544461899494
0.0005	0.9948991466252909	0.0051007544461899494
0.001	0.9947245927075252	0.005275304978569074
0.005	0.9949767261442979	0.005023176431799228
0.01	0.9953064391000775	0.004693469870638661
0.025	0.9961210240496509	0.0038789007195360833
0.05	0.9963149728471683	0.0036849556835592792
0.1	0.9966446858029481	0.003355249122398712
0.2	0.996955003878976	0.0030449370648358257
0.5	0.9969356089992242	0.003064331568433506
