cutoff	recall_rate	false_positive
0.0001	0.9683940166597523	0.031605973518429205
0.00025	0.968467044859514	0.03153294534136167
0.0005	0.9684872441488097	0.031512746058342984
0.001	0.9685388300260882	0.03146116019709528
0.005	0.9686177626334901	0.03138222761422228
0.01	0.9686367188895985	0.031363271364004755
0.025	0.9686954522077046	0.031304538064150435
0.05	0.9687414444356396	0.031258545850507906
0.1	0.9687743848151066	0.03122560548127744
0.2	0.9688300105502442	0.031169979763425996
0.5	0.968867612304164	0.031132378021191225
