cutoff	recall_rate	FDR
0.0001	0.966588617382593	0.03341137270583824
0.00025	0.9666607039505516	0.033339286159264396
0.0005	0.9666829528912795	0.03331703722513667
0.001	0.966732197213424	0.033267792917600625
0.005	0.9668149632729319	0.03318502688264548
0.01	0.9668333557306004	0.03316663443043322
0.025	0.966892092934122	0.033107897244336014
0.05	0.9669404472986375	0.033059542894165087
0.1	0.9669727824258287	0.03302720777656612
0.2	0.967027663146291	0.032972327072384386
0.5	0.9670671179345152	0.03293287229586454
