cutoff	recall_rate	FDR
0.0001	0.9766774661561454	6.701379814103724e-06
0.00025	0.9770287222785832	8.931940843755791e-06
0.0005	0.9771530800362165	8.930804129603829e-06
0.001	0.9773516161054204	8.928989974976505e-06
0.005	0.9776046950507794	1.1158323216453617e-05
0.01	0.9776592379269343	8.926180487369454e-06
0.025	0.9778577739961384	6.693291091229558e-06
0.05	0.9778708642864156	6.6932014921377196e-06
0.1	0.9777683236792443	6.6939034158989135e-06
0.2	0.9772752560788035	6.697280680800906e-06
0.5	0.9753008039619945	8.94776518379828e-06
