cutoff	recall_rate	FDR
0.0001	0.9694863450310266	0.030513647000511582
0.00025	0.9695733060489875	0.030426686005259964
0.0005	0.9695999427571917	0.030400049304011724
0.001	0.9696539996061946	0.03034599246912558
0.005	0.969735998884392	0.030263993212341776
0.01	0.9697527121130691	0.030247279988029153
0.025	0.9698122529902317	0.030187739126415435
0.05	0.969855080638717	0.03014491148911434
0.1	0.9698736218767807	0.030126370255892522
0.2	0.9698838065005059	0.030116185634827018
0.5	0.9698025906549026	0.03019740145922117
