cutoff	recall_rate	false_positive
0.0001	0.9296856524448132	7.687957182758118e-06
0.00025	0.9299967214999681	7.017095984851092e-06
0.0005	0.9301362519752574	7.684232822899816e-06
0.001	0.9303292328776063	6.680562236117792e-06
0.005	0.930651799989745	6.344336527651123e-06
0.01	0.9308099759628458	6.009404718384272e-06
0.025	0.9310222238795998	6.00803474513249e-06
0.05	0.9311682802791231	6.0070923737292494e-06
0.1	0.9313037708965533	6.673571588737146e-06
0.2	0.9314616361113571	6.338820639066552e-06
0.5	0.9316773023693766	4.669636555515975e-06
