cutoff	recall_rate	false_positive
0.0001	0.9286199775181031	0.07137955598543914
0.00025	0.9286722609991374	0.07132727284609805
0.0005	0.92873761535043	0.07126191892192167
0.001	0.92873761535043	0.07126191892192167
0.005	0.9289010012286618	0.07109853411148072
0.01	0.9289075366637911	0.07109199871906309
0.025	0.9289663555799546	0.07103318018730434
0.05	0.9290643871068935	0.07093514930103978
0.1	0.9290839934122814	0.07091554312378687
0.2	0.929123206023057	0.07087633076928104
0.5	0.9292016312446083	0.0707979060602694
