cutoff	recall_rate	false_positive
0.0001	0.9929453262786596	0.007048458149779736
0.00025	0.9938271604938271	0.006167400881057269
0.0005	0.9938271604938271	0.006167400881057269
0.001	0.9938271604938271	0.006167400881057269
0.005	0.9938271604938271	0.006167400881057269
0.01	0.9938271604938271	0.006167400881057269
0.025	0.9938271604938271	0.006167400881057269
0.05	0.9938271604938271	0.006167400881057269
0.1	0.9929453262786596	0.007048458149779736
0.2	0.9929453262786596	0.007048458149779736
0.5	0.9938271604938271	0.006167400881057269
