cutoff	recall_rate	false_positive
0.0001	0.99957975625863	0.00042024093813786573
0.00025	0.99957975625863	0.00042024093813786573
0.0005	0.99957975625863	0.00042024093813786573
0.001	0.9995864267942073	0.0004135704470563123
0.005	0.9995997678653619	0.0004002294648932054
0.01	0.9996064384009392	0.000393558973811652
0.025	0.9996064384009392	0.000393558973811652
0.05	0.9996131089365166	0.00038688848273009857
0.1	0.9996264500076711	0.0003735475005669917
0.2	0.9996397910788257	0.0003602065184038849
0.5	0.9996131089365166	0.00038688848273009857
