cutoff	recall_rate	false_positive
0.0001	0.9725829580110275	0.02741676512466297
0.00025	0.9725829580110275	0.02741676512466297
0.0005	0.9725829580110275	0.02741676512466297
0.001	0.9724819744309575	0.027517747684974805
0.005	0.9719265647405732	0.028073151766689893
0.01	0.972047745036657	0.02795197269431569
0.025	0.9723910892088946	0.027608631989255457
0.05	0.972885908751237	0.02711381744372747
0.1	0.9734110233676004	0.026588708130105932
0.2	0.9738755478359219	0.026124188352671492
0.5	0.9745622361803971	0.025437506942551022
