cutoff	recall_rate	false_positive
0.0001	0.9808623603299115	0.019137518995642824
0.00025	0.9808623603299115	0.019137518995642824
0.0005	0.9808623603299115	0.019137518995642824
0.001	0.9807677756198452	0.019232103109295098
0.005	0.9807299417358186	0.019269936754756006
0.01	0.9808812772719248	0.01911860217291237
0.025	0.9813226725855676	0.018677209642535105
0.05	0.9816001210684289	0.018399762909155112
0.1	0.9821234897974626	0.01787639748027921
0.2	0.9824324665170127	0.017567422709015127
0.5	0.9827603601785759	0.01723953111502059
