cutoff	recall_rate	false_positive
0.0001	0.7777777777777778	0.22140221402214022
0.00025	0.7777777777777778	0.22140221402214022
0.0005	0.7777777777777778	0.22140221402214022
0.001	0.7777777777777778	0.22140221402214022
0.005	0.774074074074074	0.22509225092250923
0.01	0.774074074074074	0.22509225092250923
0.025	0.7888888888888889	0.21033210332103322
0.05	0.7888888888888889	0.21033210332103322
0.1	0.7925925925925926	0.2066420664206642
0.2	0.7962962962962963	0.2029520295202952
0.5	0.7962962962962963	0.2029520295202952
