cutoff	recall_rate	false_positive
0.0001	0.97311637420387	0.026883353584447146
0.00025	0.97311637420387	0.026883353584447146
0.0005	0.97311637420387	0.026883353584447146
0.001	0.9730151176095343	0.026984609153503442
0.005	0.9724683320001215	0.02753138922640745
0.01	0.9725898399133244	0.027409882543539894
0.025	0.9728936096963314	0.027106115836371
0.05	0.9733897670085764	0.02660996354799514
0.1	0.9739061756396885	0.02609356014580802
0.2	0.9743618303141992	0.02563791008505468
0.5	0.975050375155682	0.02494937221547185
