cutoff	recall_rate	false_positive
0.0001	0.9746815667101659	0.025318200615723936
0.00025	0.9746815667101659	0.025318200615723936
0.0005	0.9746815667101659	0.025318200615723936
0.001	0.9744885768375393	0.02551118871479116
0.005	0.9743415369345856	0.025658227266461425
0.01	0.9744977668314739	0.025501998805311767
0.025	0.975076736449354	0.024923034508110096
0.05	0.9753800062491959	0.02461976749529017
0.1	0.9757935559762531	0.02420622156871755
0.2	0.9762438656790486	0.02375591600422736
0.5	0.9769239252302093	0.023075862702752376
