cutoff	recall_rate	false_positive
0.0001	0.9954643542199488	0.004535555155947172
0.00025	0.9954643542199488	0.004535555155947172
0.0005	0.9954643542199488	0.004535555155947172
0.001	0.9955842391304348	0.004415672640812004
0.005	0.995843989769821	0.004155927191352475
0.01	0.9959239130434783	0.0040760055145956965
0.025	0.9965233375959079	0.0034765929389198587
0.05	0.9968630115089514	0.0031369258127035503
0.1	0.997082800511509	0.00291714120162241
0.2	0.9972026854219949	0.0027972586864872424
0.5	0.99690297314578	0.003096964974325161
