cutoff	recall_rate	false_positive
0.0001	0.9837049565809286	0.0162947073140547
0.00025	0.9837049565809286	0.0162947073140547
0.0005	0.9837049565809286	0.0162947073140547
0.001	0.9835605701202533	0.0164390907965843
0.005	0.983416183659578	0.0165834742791139
0.01	0.9835605701202533	0.0164390907965843
0.025	0.9842412491491512	0.015758425807516192
0.05	0.9844268888843052	0.015572789901406708
0.1	0.9848806749035705	0.01511901324202797
0.2	0.9853344609228357	0.01466523658264923
0.5	0.9856644871186651	0.014335217194010147
