cutoff	recall_rate	false_positive
0.0001	0.9960561476898838	0.003943845614487818
0.00025	0.9960561476898838	0.003943845614487818
0.0005	0.9960561476898838	0.003943845614487818
0.001	0.9960120064242519	0.003987986805179459
0.005	0.9961359415162185	0.003864051923622158
0.01	0.9962004556736807	0.0037995378756882207
0.025	0.9963243907656473	0.0036756029941309195
0.05	0.9964347439297271	0.0035652500174018155
0.1	0.996545097093807	0.003454897040672712
0.2	0.9966622412218302	0.0033377531115295093
0.5	0.996806549205627	0.003193445372729912
