cutoff	recall_rate	FDR
0.0001	0.9924030445813701	0.007596845279517513
0.00025	0.9924030445813701	0.007596845279517513
0.0005	0.9924030445813701	0.007596845279517513
0.001	0.9929249728162378	0.0070749246114590585
0.005	0.9934758970641536	0.006524008350730689
0.01	0.9939978252990214	0.0060020876826722335
0.025	0.9944907575208409	0.005509162607283693
0.05	0.9950996737948532	0.004900255161215495
0.1	0.9954041319318594	0.004595801438181397
0.2	0.9951576658209497	0.004842263975875667
0.5	0.9937223631750635	0.006277545813036418
