cutoff	recall_rate	false_positive
0.0001	0.9719614700556273	2.066579810413765e-05
0.00025	0.9719619067248368	2.021654162361292e-05
0.0005	0.9719632167324654	2.0665760967229493e-05
0.001	0.9720706373580116	1.886668709060412e-05
0.005	0.9731815238270738	1.9293836606330802e-05
0.01	0.9736478865428593	2.1526941864699582e-05
0.025	0.974375377445948	1.971833258194536e-05
0.05	0.9748635736222104	1.9708458153568304e-05
0.1	0.975443033663266	2.05920390281811e-05
0.2	0.9761430144061539	2.370852294560057e-05
0.5	0.9773145978953417	1.8318667973696178e-05
