cutoff	recall_rate	FDR
0.0001	0.9809535218016291	0.019046358116926104
0.00025	0.9809535218016291	0.019046358116926104
0.0005	0.9809535218016291	0.019046358116926104
0.001	0.980821123244143	0.01917875583968527
0.005	0.980802209164502	0.019197669800079437
0.01	0.9809093889491337	0.01909049069117916
0.025	0.9812057095301743	0.01879417197833721
0.05	0.981583991122992	0.01841589277045387
0.1	0.9820190149547323	0.017980871681388032
0.2	0.9823720777746955	0.017627811087363582
0.5	0.982668398355736	0.017331492374521633
