cutoff	recall_rate	false_positive
0.0001	0.9858029073176754	0.01419707582971581
0.00025	0.9858029073176754	0.01419707582971581
0.0005	0.9858029073176754	0.01419707582971581
0.001	0.9865911071120786	0.013408876970942289
0.005	0.9890340516555757	0.010965935327334
0.01	0.9896097698788974	0.010390217787416596
0.025	0.9899362080467602	0.010063780007051056
0.05	0.9898839779399021	0.010116010051909543
0.1	0.9895100578567139	0.010489929691237342
0.2	0.9885390526883073	0.011460933707015564
0.5	0.985782727503662	0.01421725561977477
