cutoff	recall_rate	false_positive
0.0001	0.9659292912860351	0.00020157226365652087
0.00025	0.9659328536771595	0.00020157152040235643
0.0005	0.9659304787497432	0.0002015720159045237
0.001	0.966528960458646	0.0001781129850507929
0.005	0.9688860759193048	0.00013602257729697405
0.01	0.9695878669708157	0.000128577831222616
0.025	0.9702552215747906	0.0001358306595496296
0.05	0.970622147860606	0.00014434074200927205
0.1	0.9708109545902004	0.00016510005063068218
0.2	0.9705378379373281	0.00020061530180981915
0.5	0.9685892099922696	0.0002218515163734999
