cutoff	recall_rate	false_positive
0.0001	0.9883910507266038	0.011608943698495936
0.00025	0.9883905705020124	0.011609423922856759
0.0005	0.9883910507266038	0.011608943698495936
0.001	0.9883944122987439	0.011605582127970188
0.005	0.9889361056378847	0.011063889048963675
0.01	0.989257375889556	0.010742618951574176
0.025	0.9896679679152346	0.010332027123071899
0.05	0.9899436168307194	0.010056378339960429
0.1	0.9902687288791222	0.009731266447684359
0.2	0.9905760726176418	0.009423922856758677
0.5	0.9909981900335149	0.009001805643596688
