cutoff	recall_rate	FDR
0.0001	0.9354181393298228	1.017644501884823e-05
0.00025	0.9357360849820587	9.30102506015874e-06
0.0005	0.9358693556147325	1.01715386399316e-05
0.001	0.9360485910166346	1.1331816806943905e-05
0.005	0.936380679674787	8.423258883343093e-06
0.01	0.9365256454854302	8.42195504941219e-06
0.025	0.9367277272815049	8.420138183178074e-06
0.05	0.9368650776274238	7.257684073012302e-06
0.1	0.9369659825350196	8.127723694549693e-06
0.2	0.9370380574690166	8.127098532942614e-06
0.5	0.9369638066879555	7.5471939097628465e-06
