cutoff	recall_rate	false_positive
0.0001	0.9288595019573013	0.0711400300007895
0.00025	0.9288397644659364	0.07115976736229901
0.0005	0.9288989769400309	0.07110055527777047
0.001	0.9288858186124543	0.07111371351877681
0.005	0.9289910852330668	0.07100844759072607
0.01	0.9289910852330668	0.07100844759072607
0.025	0.9290700351985263	0.07092949814468802
0.05	0.9291029310174677	0.07089660254217216
0.1	0.9291489851639857	0.07085054869864997
0.2	0.9292476726208099	0.0707518618911024
0.5	0.9292608309483864	0.07073870365009606
