cutoff	recall_rate	FDR
0.0001	0.9665695955402751	0.03343039452566555
0.00025	0.9666117917646045	0.03338819831387504
0.0005	0.9666435875111062	0.03335640257682162
0.001	0.9666917268656229	0.03330826323660991
0.005	0.966748483758911	0.033251506360187456
0.01	0.9667704733406037	0.03322951678502902
0.025	0.9668352534596446	0.03316473668523795
0.05	0.966873289492843	0.03312670066334228
0.1	0.9669134056216069	0.03308658454649919
0.2	0.96695381890688	0.03304617127323503
0.5	0.9669912606270596	0.03300872956418148
