cutoff	recall_rate	false_positive
0.0001	0.9876861066595666	0.012313883030251778
0.00025	0.9877003404385009	0.012299649263235101
0.0005	0.9877128996552076	0.012287090057043915
0.001	0.9877254588719144	0.012274530850852729
0.005	0.9877430417753039	0.012256947962185067
0.01	0.9877530891486693	0.012246900597232118
0.025	0.9877807194254242	0.012219270343611508
0.05	0.9878024887343826	0.012197501052880118
0.1	0.9878217461999996	0.012178243603386967
0.2	0.9878426782278443	0.012157311593068322
0.5	0.9878552374445511	0.012144752386877136
