cutoff	recall_rate	FDR
0.0001	0.9893180925750926	0.01068188437847226
0.00025	0.9894993246946023	0.01050065264997465
0.0005	0.9895834681786604	0.010416509347457902
0.001	0.9896374063094668	0.010362571333024088
0.005	0.9897819605000281	0.01021801745434147
0.01	0.9898617889336215	0.010138189192979428
0.025	0.9899092544887312	0.010090723740277674
0.05	0.989907096963499	0.010092881260855025
0.1	0.9898164809037442	0.010183497125103831
0.2	0.9894863795432087	0.010513597773438764
0.5	0.9884874453606735	0.011512529800752975
