cutoff	recall_rate	false_positive
0.0001	0.9709962306169424	0.029003761494588942
0.00025	0.9710585142391511	0.028941477889320128
0.0005	0.9710957756201232	0.028904216518482455
0.001	0.9711471800070116	0.02885281214557501
0.005	0.9712129993806995	0.028786992789788753
0.01	0.9712431892587133	0.028756802919985967
0.025	0.9713052009000391	0.028694791295526188
0.05	0.9713383825677661	0.028661609636824025
0.1	0.9713617729237047	0.02863821928724709
0.2	0.9713530695354485	0.028646922673136184
0.5	0.9712608680161089	0.02873912416739875
