cutoff	recall_rate	FDR
0.0001	0.9815239872874943	0.018475896207081375
0.00025	0.9815239872874943	0.018475896207081375
0.0005	0.9815239872874943	0.018475896207081375
0.001	0.9814294001916966	0.018570482706435035
0.005	0.981410482772537	0.018589400006305767
0.01	0.9815429047066538	0.018456978907210646
0.025	0.9821419563133733	0.017857931077970804
0.05	0.9824446350199263	0.017555254280039095
0.1	0.982778842758412	0.0172210486489895
0.2	0.9831319679160571	0.016867925718069176
0.5	0.9834977046864753	0.016502191253901694
