cutoff	recall_rate	false_positive
0.0001	0.9890194709747568	0.010980520836440653
0.00025	0.9890343861187738	0.010965605703546818
0.0005	0.9890410979335814	0.010958893893744593
0.001	0.9890627248924059	0.010937266951048534
0.005	0.9890865891228329	0.010913402738418398
0.01	0.9891022500240507	0.010897741848879873
0.025	0.9891238769828752	0.010876114906183815
0.05	0.9891358090980887	0.010864182799868748
0.1	0.9891447581844989	0.010855233720132446
0.2	0.9891544530281098	0.010845538883751454
0.5	0.9891716054437293	0.010828386480923545
