cutoff	recall_rate	false_positive
0.0001	0.9997334244702666	0.00026657370763015975
0.00025	0.9997334244702666	0.00026657370763015975
0.0005	0.9997334244702666	0.00026657370763015975
0.001	0.9997334244702666	0.00026657370763015975
0.005	0.9997334244702666	0.00026657370763015975
0.01	0.9997470950102529	0.00025290326108502335
0.025	0.9997676008202324	0.00023239759126731873
0.05	0.9997744360902255	0.00022556236799475054
0.1	0.9997881066302119	0.00021189192144961414
0.2	0.9997676008202324	0.00023239759126731873
0.5	0.9997334244702666	0.00026657370763015975
